course number,name,units,schedule,professor
53476,ChemE 130 TIJ/HWX,3.0,T 1-3PM lec TBA; Th 1-4PM lab TBA,"NALZARO, PAUL JAKE"
53477,ChemE 130 WBC/FQR,3.0,F 7-10AM lab TBA; W 8-10AM lec TBA,"BAYNOSA, MARJORIE"
53478,ChemE 130 WGI/FVW,3.0,F 11:30AM-2:30PM lab TBA; W 12-2PM lec TBA,"SUBOSA, BEMBOY NI�O"
53479,ChemE 131 WFR,3.0,WF 8:30-10AM lec TBA,"SOROLLA, MAURICE"
53480,ChemE 131 WFW,3.0,WF 1-2:30PM lec TBA,"ALCANZARE, MYRON"
53481,ChemE 131 WFX1,3.0,WF 2:30-4PM lec TBA,"SALVILLA, JOHN NIKKO"
53482,ChemE 131 WFX2,3.0,WF 2:30-4PM lec TBA,"DEL ROSARIO, JULIE ANNE"
53483,ChemE 131 WFY1,3.0,WF 4-5:30PM lec TBA,"SALVILLA, JOHN NIKKO"
53484,ChemE 131 WFY2,3.0,WF 4-5:30PM lec TBA,"SOROLLA, MAURICE"
53485,ChemE 133 THQ,3.0,TTh 7-8:30AM lec TBA,"SANGLAY, JOHN PAUL NI�O"
53486,ChemE 133 THU,3.0,TTh 10-11:30AM lec TBA,"ALCANZARE, MYRON"
53487,ChemE 133 THV,3.0,TTh 11:30AM-1PM lec TBA,"ALCANZARE, MYRON"
53488,ChemE 133 WFU,3.0,WF 10-11:30AM lec TBA,"RIBALDE, ALDREN"
53489,ChemE 133 WFV,3.0,WF 11:30AM-1PM lec TBA,"RIBALDE, ALDREN"
53494,ChemE 135 FQRUV,2.0,F 7AM-1PM lec TBA,"DEANG, MICHAEL SEAN"
53493,ChemE 135 HQRUV,2.0,Th 7AM-1PM lec TBA,"MOPON, MARLON"
53490,ChemE 135 MWXYZ,2.0,M 1-7PM lec TBA,"ADOLACION, JAY R"
53491,ChemE 135 TQRUV,2.0,T 7AM-1PM lec TBA,"MOPON, MARLON"
53492,ChemE 135 WQRUV,2.0,W 7AM-1PM lec TBA,"DEANG, MICHAEL SEAN"
53545,ChemE 143 WKL1,0.0,W 3-5PM lec TBA,"OCON, JOEY"
53546,ChemE 143 WKL2,0.0,W 3-5PM lec TBA,"PEREZ, JEM VALERIE"
53547,ChemE 143 MCDE1,2.0,M 9AM-12PM lab TBA,"OCON, JOEY; DEANG, MICHAEL SEAN; NALZARO, PAUL JAKE"
53548,ChemE 143 MCDE2,2.0,M 9AM-12PM lab TBA,"BALLESTEROS, FLORENCIO; ROLLON, ANALIZA; ALCANZARE, MYRON"
53549,ChemE 143 MCDE3,2.0,M 9AM-12PM lab TBA,"YAP, KRISTIAN JULY; ALAMANI, BRYAN"
53550,ChemE 143 MCDE4,2.0,M 9AM-12PM lab TBA,"REMOLONA, MIGUEL FRANCISCO; PILARIO, KARL EZRA"
53551,ChemE 143 MCDE5,2.0,M 9AM-12PM lab TBA,"GONZALES, ARTHUR; DEL ROSARIO, JULIE ANNE; TAMARGO, RAMUEL JOHN"
53552,ChemE 143 MCDE6,2.0,M 9AM-12PM lab TBA,"ABERILLA, JHUD MIKHAIL; MOPON, MARLON"
53502,ChemE 143 WKL1/MCDE1,2.0,M 9AM-12PM lab TBA; W 3-5PM lec TBA,"OCON, JOEY; DEANG, MICHAEL SEAN; NALZARO, PAUL JAKE"
53503,ChemE 143 WKL1/MCDE2,2.0,M 9AM-12PM lab TBA; W 3-5PM lec TBA,"BALLESTEROS, FLORENCIO; ROLLON, ANALIZA; OCON, JOEY; ALCANZARE, MYRON"
53504,ChemE 143 WKL1/MCDE3,2.0,M 9AM-12PM lab TBA; W 3-5PM lec TBA,"YAP, KRISTIAN JULY; ALAMANI, BRYAN; OCON, JOEY"
53505,ChemE 143 WKL2/MCDE4,2.0,M 9AM-12PM lab TBA; W 3-5PM lec TBA,"REMOLONA, MIGUEL FRANCISCO; PILARIO, KARL EZRA; PEREZ, JEM VALERIE"
53506,ChemE 143 WKL2/MCDE5,2.0,M 9AM-12PM lab TBA; W 3-5PM lec TBA,"GONZALES, ARTHUR; DEL ROSARIO, JULIE ANNE; PEREZ, JEM VALERIE; TAMARGO, RAMUEL JOHN"
53507,ChemE 143 WKL2/MCDE6,2.0,M 9AM-12PM lab TBA; W 3-5PM lec TBA,"ABERILLA, JHUD MIKHAIL; MOPON, MARLON; PEREZ, JEM VALERIE"
53495,ChemE 145 SBC,2.0,S 8-10AM lec TBA,"RIVERA, ANTONIO; DELA CRUZ, JOHN VON WERNHER"
53496,ChemE 145 SDE,2.0,S 10AM-12PM lec TBA,"VILLANUEVA, CARMELITA; DELA CRUZ, JOHN VON WERNHER"
53497,ChemE 170 THY1,3.0,TTh 4-5:30PM lec TBA,"ALAMANI, BRYAN"
53498,ChemE 170 THY2,3.0,TTh 4-5:30PM lec TBA,"SALVILLA, JOHN NIKKO"
53499,ChemE 170 THY3,3.0,TTh 4-5:30PM lec TBA,"ROLLON, ANALIZA"
53500,ChemE 170 THZ1,3.0,TTh 5:30-7PM lec TBA,"ESGUERRA, JASPER POWELL"
53501,ChemE 170 THZ2,3.0,TTh 5:30-7PM lec TBA,"NOGALES, ERNEST NATHAN"
14475,CL 40 THW,3.0,TTh 1-2:30PM lec TBA,"TOPE, LILY ROSE"
14476,CL 100 THU,3.0,TTh 10-11:30AM disc TBA,"TORRECAMPO, ROSELLA"
14477,CL 108 WFW,3.0,WF 1-2:30PM disc TBA,"UYCHOCO, MARIKIT TARA"
14478,CL 110 WFX,3.0,WF 2:30-4PM lec TBA,"DE GUZMAN, ODINE MARIA"
14479,CL 112 THW,3.0,TTh 1-2:30PM lec TBA,"DE BORJA, JEAN AARON"
14480,CL 114 MWXY,3.0,M 1:30-4:30PM disc TBA,"ANCHETA, MARIA RHODORA"
14481,CL 121 WFU,3.0,WF 10-11:30AM lec TBA,"TESTA-DE OCAMPO, ANNA MELINDA URSULA"
14482,CL 122 THW,3.0,TTh 1-2:30PM disc TBA,"SY, DOMINIC PAUL"
14483,CL 122 WFW,3.0,WF 1-2:30PM disc TBA,"SY, DOMINIC PAUL"
14484,CL 123 THX,3.0,TTh 2:30-4PM lec TBA,"SY, DOMINIC PAUL"
14485,CL 123 WFX,3.0,WF 2:30-4PM lec TBA,"SY, DOMINIC PAUL"
14486,CL 134 WFV,3.0,WF 11:30AM-1PM disc TBA,"TESTA-DE OCAMPO, ANNA MELINDA URSULA"
14487,CL 143 THX,3.0,TTh 2:30-4PM lec TBA,"TOPE, LILY ROSE"
14488,CL 150 THV,3.0,TTh 11:30AM-1PM disc TBA,"ONG, TIMOTHY"
14489,CL 151 THQ,3.0,TTh 7-8:30AM lec TBA,"CONCEPCION, MARY GRACE"
14490,CL 154 WFQ,3.0,WF 7-8:30AM disc TBA,"SONIDO, LOUISE JASHIL"
14491,CL 200 TBA,3.0,TBA,TBA
14492,CL 250 SCDE,3.0,S 9AM-12PM lec TBA,"CONCEPCION, MARY GRACE"
14493,CL 270 FLNO,3.0,F 4-7PM disc TBA,"TORRECAMPO, ROSELLA"
14494,CL 299 WLNO,3.0,W 4-7PM disc TBA,"PISON, RUTH JORDANA"
14495,CL 300 TBA,6.0,TBA,TBA
14496,CL 350 TLNO,3.0,T 4-7PM disc TBA,"PISON, RUTH JORDANA"
52555,CoE 113 WOP,4.0,W 6-9PM lec TBA,CONCEALED
52558,CoE 113 FOZQ,0.0,F 6-9PM lab TBA,CONCEALED
52559,CoE 113 HOZQ,0.0,Th 6-9PM lab TBA,CONCEALED
52517,CoE 115 HJK,3.0,Th 2-4PM lec TBA,CONCEALED
52518,CoE 115 TJK,3.0,T 2-4PM lec TBA,CONCEALED
52592,CoE 115 HWX,0.0,Th 1-4PM lab TBA,CONCEALED
52593,CoE 115 TWX,0.0,T 1-4PM lab TBA,CONCEALED
52557,CoE 134 SLN,2.0,S 4-6PM lec TBA,CONCEALED
52569,CoE 134 FXY,0.0,F 2:30-5:30PM lab TBA,CONCEALED
52556,CoE 151 THY,4.0,TTh 4-5:30PM lec TBA,CONCEALED
52568,CoE 151 WXY,0.0,W 2:30-5:30PM lab TBA,CONCEALED
52579,CoE 161 THQ,3.0,TTh 7-8:30AM lec TBA,CONCEALED
52580,CoE 161 WFR,3.0,WF 8:30-10AM lec TBA,CONCEALED
52581,CoE 161 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
52570,CoE 163 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
52571,CoE 163 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
52572,CoE 163 WFQ,3.0,WF 7-8:30AM lec TBA,CONCEALED
52573,CoE 164 HWX,1.0,Th 1-4PM lab TBA,CONCEALED
52574,CoE 164 MWX,1.0,M 1-4PM lab TBA,CONCEALED
52575,CoE 164 TWX,1.0,T 1-4PM lab TBA,CONCEALED
52623,CoE 197 C-TOPSCDEIntroduction to Audio and Speech Signal Processing,3.0,S 9AM-12PM lab TBA; T 6-8PM lec TBA,"LUCAS, CRISRON RUDOLF"
52616,CoE 197 D-THZSpecial Topics in Data Driven Control,3.0,TTh 5:30-7PM lec TBA,"PEDRASA, JHOANNA RHODETTE; CABRERA, JOHN AUDIE"
52617,CoE 197 D-WFWSpecial Topics in Data Driven Control,3.0,WF 1-2:30PM lec TBA,"PEDRASA, JHOANNA RHODETTE; CABRERA, JOHN AUDIE"
52606,CoE 197 S-WFWAdvanced Software Concepts,3.0,WF 1-2:30PM lec TBA,"QUINIO, DAREN JAY; ONG, DARVY"
52545,CoE 197 T-MSWTechnopreneurship,3.0,MS 1-2:30PM lec TBA,"SISON, LUIS"
52607,CoE 197 U-WFYSCDEIntroduction to Digital and Analog IC Design,4.0,S 9AM-12PM lab TBA; WF 4-5:30PM lec TBA,"ALARCON, LOUIS; BALLESIL-ALVAREZ, ANASTACIA; DE LEON, MARIA THERESA; ROSALES, MARC; SANTOS, CHRISTOPHER; ANTONIO, RYAN ALBERT"
52626,CoE 198 MAB,5.0,M 7-9AM lab TBA,CONCEALED
28153,Comm 100 HWX,3.0,Th 1-4PM lec TBA,"PANGILINAN, CARLO GABRIEL"
28155,Comm 110 HWX,3.0,Th 1-4PM lec ADBOARD,"ROURA, ARLENE"
28156,Comm 110 HYZ,3.0,Th 4-7PM lec ADBOARD,"ROURA, ARLENE"
28154,Comm 110 THX,3.0,TTh 2:30-4PM lec TBA,"KHAN, RACHEL"
28160,Comm 120 HWX,3.0,Th 1-4PM lec TBA,"AVECILLA, VICTOR"
28161,Comm 120 HYZ,3.0,Th 4-7PM lec TBA,"AVECILLA, VICTOR"
28157,Comm 120 SRV,3.0,S 9AM-12PM lec A 201,"KHAN, RAFAEL"
28158,Comm 120 TWX,3.0,T 1-4PM lec TBA,"AVECILLA, VICTOR"
28159,Comm 120 TYZ,3.0,T 4-7PM lec TBA,"AVECILLA, VICTOR"
28165,Comm 130 HRV,3.0,Th 9AM-12PM lec TBA,"LABISTE, MARIA DIOSA"
28163,Comm 130 HWX,3.0,Th 1-4PM lec A 101,"BUNQUIN, JON BENEDIK"
28164,Comm 130 TRU,3.0,T 8:30-11:30AM lec A 102,"GAW, MARIE FATIMA"
28162,Comm 130 TWX,3.0,T 1-4PM lec TBA,"SANTIAGO, ARMINDA"
28174,Comm 140 FXY,3.0,F 2:30-5:30PM lec TBA,"CHUA, MICHAEL CHARLESTON"
28167,Comm 140 HRU,3.0,Th 8:30-11:30AM lec A 107-A,"GAW, MARIE FATIMA"
28166,Comm 140 HWX,3.0,Th 1-4PM lec A 107-A,"AGONOS, MARIAM JAYNE"
28169,Comm 140 HWX-1,3.0,Th 1-4PM lec TBA,"ARAO, DANILO"
28168,Comm 140 WWX,3.0,W 1-4PM lec TBA,"TEODORO, LUIS"
27604,Comm 201 TZZ,3.0,T 5:30-8:30PM seminar ADBOARD,"GAW, MARIE FATIMA"
27605,Comm 210 WYZ,3.0,W 5-8PM lec A 101,"PERNIA, ELENA"
27608,Comm 211 TYZ,3.0,T 5-8PM lec A 101,"SAN PASCUAL, MARIA ROSEL"
27609,Comm 224 FZZ,3.0,F 5:30-8:30PM lec A 201,"BUNQUIN, JON BENEDIK"
27606,Comm 230 HZZConcepts and Issues in Communication Theory,3.0,Th 5:30-8:30PM seminar A 102,"LOMIBAO, MA AURORA LOLITA"
27610,Comm 233 MZZ,3.0,M 5:30-8:30PM lec A 201,"AQUINO-GONZALES, LEONORA"
27611,Comm 250 HZZ,3.0,Th 5:30-8:30PM seminar A 101,"GAW, MARIE FATIMA"
27612,Comm 285 SWX,3.0,S 1-4PM disc A 201,"LOMIBAO, MA AURORA LOLITA"
27607,Comm 299 WZZ,3.0,W 5:30-8:30PM lec A 201,"SOLIS, RANDY JAY"
27613,Comm 301 TZZ,3.0,T 5:30-8:30PM seminar A 107-A,"LABOR, JONALOU"
27614,Comm 307 HZZ,3.0,Th 5:30-8:30PM lec A 107-A,"BALDO-CUBELO, JULIENNE THESA"
27615,Comm 397 TZZ,3.0,T 5:30-8:30PM lec A 201,"SOLIS, RANDY JAY"
30353,CRes 101 TWX,3.0,T 1-4PM lec A 102,"AGONOS, MARIAM JAYNE"
30351,CRes 101 WRU,3.0,W 8:30-11:30AM lec A 201,"UMALI, VIOLEDA"
30352,CRes 101 WWX,3.0,W 1-4PM lec A 201,"UMALI, VIOLEDA"
30354,CRes 101 WWX-1,3.0,W 1-4PM lec A 102,"AGONOS, MARIAM JAYNE"
30355,CRes 130 TRV,3.0,T 8AM-12PM lec A 201,"BALDO-CUBELO, JULIENNE THESA"
30356,CRes 130 TXZ,3.0,T 2-6PM lec A 107-A,"BALDO-CUBELO, JULIENNE THESA"
30357,CRes 135 HRV,3.0,Th 8AM-12PM lec A 102,"SAN PASCUAL, MARIA ROSEL"
30358,CRes 135 HWY,3.0,Th 1-5PM lec A 102,"SAN PASCUAL, MARIA ROSEL"
30359,CRes 155 TWX,3.0,T 1-4PM lec A 101,"BUNQUIN, JON BENEDIK"
30360,CRes 175 HWX,3.0,Th 1-4PM lec A 201,"UMALI, VIOLEDA"
30361,CRes 197 TYZPeace Communication,3.0,T 4-7PM lec A 102,"LOMIBAO, MA AURORA LOLITA"
30362,CRes 200 1,3.0,M 4-7PM lec TBA,"AGONOS, MARIAM JAYNE"
30363,CRes 200 2,3.0,M 4-7PM lec TBA,"BUNQUIN, JON BENEDIK"
30364,CRes 200 3,3.0,M 4-7PM lec TBA,"BALDO-CUBELO, JULIENNE THESA"
30365,CRes 200 4,3.0,M 4-7PM lec TBA,"LABOR, JONALOU"
30366,CRes 200 5,3.0,M 4-7PM lec TBA,"LOMIBAO, MA AURORA LOLITA"
30367,CRes 200 6,3.0,M 4-7PM lec TBA,"SAN PASCUAL, MARIA ROSEL"
30368,CRes 200 7,3.0,M 4-7PM lec TBA,"SOLIS, RANDY JAY"
30369,CRes 200 8,3.0,M 4-7PM lec TBA,"UMALI, VIOLEDA"
54551,CS 11 LEC,3.0,TTh 7:30-8:30AM lec TBA,CONCEALED
54552,CS 11 A,0.0,T 8:30-11:30AM lab TBA,CONCEALED
54553,CS 11 B,0.0,T 1-4PM lab TBA,CONCEALED
54555,CS 12 LEC,3.0,WF 7:30-8:30AM lec TBA,CONCEALED
54556,CS 12 A-1,0.0,T 8:30-11:30AM lab TBA,CONCEALED
54557,CS 12 A-2,0.0,T 8:30-11:30AM lab TBA,CONCEALED
54558,CS 12 A-3,0.0,T 8:30-11:30AM lab TBA,CONCEALED
54559,CS 12 B-1,0.0,T 11:30AM-2:30PM lab TBA,CONCEALED
54560,CS 12 B-2,0.0,T 11:30AM-2:30PM lab TBA,CONCEALED
54561,CS 12 B-3,0.0,T 11:30AM-2:30PM lab TBA,CONCEALED
54562,CS 12 C,0.0,Th 8:30-11:30AM lab TBA,CONCEALED
54563,CS 12 D,0.0,Th 11:30AM-2:30PM lab TBA,CONCEALED
54569,CS 20 LEC,3.0,TTh 7:30-8:30AM lec TBA,CONCEALED
54570,CS 20 LAB,0.0,T 8:30-11:30AM lab TBA,CONCEALED
54573,CS 21 LEC,4.0,TTh 7-8AM lec TBA,CONCEALED
54574,CS 21 A-1,0.0,M 7-10AM lab TBA,CONCEALED
54575,CS 21 A-2,0.0,M 7-10AM lab TBA,CONCEALED
54580,CS 21 A-3,0.0,M 7-10AM lab TBA,CONCEALED
54581,CS 21 B-1,0.0,M 10AM-1PM lab TBA,CONCEALED
54578,CS 21 B-2,0.0,M 10AM-1PM lab TBA,CONCEALED
54579,CS 21 B-3,0.0,M 10AM-1PM lab TBA,CONCEALED
54582,CS 21 C-1,0.0,M 1-4PM lab TBA,CONCEALED
54583,CS 21 C-2,0.0,M 1-4PM lab TBA,CONCEALED
54584,CS 21 D,0.0,M 4-7PM lab TBA,CONCEALED
54554,CS 30 THR,3.0,TTh 8:30-10AM lec TBA,"BUNO, KELVIN"
54564,CS 31 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54565,CS 31 THX-1,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54566,CS 31 THX-2,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54567,CS 31 WFR,3.0,WF 8:30-10AM lec TBA,CONCEALED
54568,CS 31 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
54571,CS 32 THW,4.0,TTh 1-2:30PM lec TBA,CONCEALED
54572,CS 32 LAB,0.0,T 4-7PM lab TBA,CONCEALED
54586,CS 33 LEC C,4.0,TTh 4-5:30PM lec TBA,CONCEALED
54585,CS 33 LEC Z,4.0,WF 4-5:30PM lec TBA,CONCEALED
54589,CS 33 C-1,0.0,S 7-10AM lab TBA,CONCEALED
54590,CS 33 C-2,0.0,S 10AM-1PM lab TBA,CONCEALED
54587,CS 33 Z-1,0.0,S 7-10AM lab TBA,CONCEALED
54588,CS 33 Z-2,0.0,S 10AM-1PM lab TBA,CONCEALED
54620,CS 133 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
54591,CS 136 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54592,CS 136 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
54593,CS 136 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
54594,CS 136 WFY,3.0,WF 4-5:30PM lec TBA,CONCEALED
54595,CS 138 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
54611,CS 145 LEC,4.0,TTh 1-2:30PM lec TBA,CONCEALED
54613,CS 145 EXCELLENCE-1,0.0,M 10AM-1PM lab TBA,CONCEALED
54615,CS 145 EXCELLENCE-2,0.0,M 1-4PM lab TBA,CONCEALED
54612,CS 145 HONOR-1,0.0,M 10AM-1PM lab TBA,CONCEALED
54614,CS 145 HONOR-2,0.0,M 1-4PM lab TBA,CONCEALED
54607,CS 153 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
54601,CS 153 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
54602,CS 153 WFU-1,3.0,WF 10-11:30AM lec TBA,CONCEALED
54603,CS 153 WFW,3.0,WF 1-2:30PM lec TBA,CONCEALED
54622,CS 176 WFU,3.0,WF 10-11:30AM lec TBA,"FERIA, ROMMEL"
54604,CS 180 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54605,CS 180 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
54608,CS 180 THY-1,3.0,TTh 4-5:30PM lec TBA,CONCEALED
54606,CS 180 THZ,3.0,TTh 5:30-7PM lec TBA,CONCEALED
54599,CS 192 C1,3.0,W 8:30-10:30AM lec TBA; F 8:30-11:30AM lab TBA,CONCEALED
54600,CS 192 C2,3.0,W 1-3PM lec TBA; F 1-4PM lab TBA,CONCEALED
54596,CS 192 S1,3.0,W 8:30-10:30AM lec TBA; F 8:40-11:30AM lab TBA,CONCEALED
54597,CS 192 S2,3.0,W 1-3PM lec TBA; F 1-4PM lab TBA,CONCEALED
54598,CS 192 S3,3.0,W 4-6PM lec TBA; F 4-7PM lab TBA,CONCEALED
54626,CS 194 Z,1.0,M 4-5PM seminar TBA,CONCEALED
54609,CS 194 Z1,1.0,M 10-11AM seminar TBA,CONCEALED
54610,CS 194 Z2,1.0,M 1-2PM seminar TBA,CONCEALED
54621,CS 196 F,1.0,F 7:30-8:30AM lec TBA,CONCEALED
54616,CS 199 ACL-CSG,3.0,M 11AM-2PM lec TBA; M 2-5PM lab TBA,"ADORNA, HENRY; PANCHO, SUSAN; ZUNIGA, PHILIP CHRISTIAN; HERNANDEZ, NESTINE HOPE; BUNO, KELVIN; CABARLE, FRANCIS GEORGE; CLEMENTE, JHOIRENE"
54617,CS 199 CVMIG-SMSL-S3,3.0,M 11AM-2PM lec TBA; M 2-5PM lab TBA,"CARO, JAIME; NAVAL, PROSPERO; RAQUEL, CARLO; BONGOLAN, VENA PEARL; GABUD, ROSELYN; JUAYONG, RICHELLE ANN"
54618,CS 199 NDSG-SCL,3.0,M 11AM-2PM lec TBA; M 2-5PM lab TBA,"CARREON, MARIO; FESTIN, CEDRIC ANGELO; VALDEZ, ADRIAN ROY; TAN, WILSON; SORIANO, JAYMAR; VILLAR, JOHN JUSTINE"
54619,CS 199 WSG,3.0,M 11AM-2PM lec TBA; M 2-5PM lab TBA,"FERIA, ROMMEL; FIGUEROA, LIGAYA LEAH; SOLAMO, MA. ROWENA"
23201,CT 15 WFIJ,3.0,WF 1-2PM lec TBA; WF 2-3:30PM lab TBA,"OXALES, SARAH ANGELICA"
23202,CT 27 WFI,0.0,WF 1-1:30PM class TBA,"RAYALA, MARIA MONICA"
23203,CT 27 WFWXY,3.0,WF 1:30-4:30PM lab TBA,"RAYALA, MARIA MONICA"
23207,CT 109 WFC,0.0,WF 9-10AM lec TBA,"LUMAWIG, MARIA JOSEPHINE"
23208,CT 109 WFU,3.0,WF 10-11:30AM lab TBA,"LUMAWIG, MARIA JOSEPHINE"
23205,CT 114 THI,0.0,TTh 1-2PM class TBA,"CAPUCHINO, JESSON PERCIVAL"
23206,CT 114 THJ,3.0,TTh 2-3:30PM lab TBA,"CAPUCHINO, JESSON PERCIVAL"
23209,CT 117.1 THB,0.0,TTh 8-8:30AM class TBA,"RAYALA, MARIA MONICA"
23210,CT 117.1 THRUV,4.0,TTh 8:30AM-1PM lab TBA,"RAYALA, MARIA MONICA"
23211,CT 124 THXY,3.0,TTh 2:30-5PM lab TBA,"DE GUZMAN, MARIA LAYA"
23213,CT 171.1 MWFCK,6.0,MWF 9AM-4PM prac TBA,"MARISTELA, CANDY MAE"
23214,CT 171.2 THIL,3.0,TTh 1-5PM prac TBA,"CARAGAY, KRISTYN; RAYALA, MARIA MONICA"
23212,CT 197 WXYSPECIAL TOPICS IN TEXTILES,3.0,W 2:30-5:30PM lec TBA,"CARAGAY, KRISTYN"
23215,CT 200 CT,3.0,TBA,TBA
23216,CTRA 13 WFI,3.0,WF 1-2PM lec TBA,"JUAREZ, LIZZA MAGDALENA"
23217,CTRA 13 WFJ,0.0,WF 2-3:30PM lab TBA,"JUAREZ, LIZZA MAGDALENA"
23204,CTRA 19 THRU,3.0,TTh 8:30-9:30AM lec TBA; TTh 9:30-11AM lab TBA,"LUMAWIG, MARIA JOSEPHINE"
23218,CTRA 21 THI,3.0,TTh 1-1:30PM lec TBA,"CARAGAY, KRISTYN"
23219,CTRA 21 THW,0.0,TTh 1:30-4:30PM lab TBA,"CARAGAY, KRISTYN"
14541,CW 10 THX,3.0,TTh 2:30-4PM lec TBA,"SANCHEZ, ANNA FELICIA"
14470,CW 10 WFR,3.0,WF 8:30-10AM lec TBA,"CARDOSO, ALEXANDRA MAY"
14471,CW 10 WFU,3.0,WF 10-11:30AM lec TBA,"FLORES, EMIL FRANCIS"
14472,CW 10 WFY,3.0,WF 4-5:30PM lec TBA,"SUAREZ, LARISSA MAE"
14497,CW 100 THW1,3.0,TTh 1-2:30PM lec TBA,"SUAREZ, LARISSA MAE"
14498,CW 100 THW2,3.0,TTh 1-2:30PM lec TBA,"VASQUEZ, LOUYZZA MARIA VICTORIA"
14499,CW 100 THW3,3.0,TTh 1-2:30PM lec TBA,"KWE, MARIA FRANCEZCA THERESA"
14500,CW 111 WFR,3.0,WF 8:30-10AM disc TBA,"LUMBA-TAJONERA, SARAH"
14501,CW 111 WFX,3.0,WF 2:30-4PM disc TBA,"LAO, CHRISTINE"
14502,CW 121 THV,3.0,TTh 11:30AM-1PM disc TBA,"CRUZ, CONCHITINA"
14503,CW 141 THW,3.0,TTh 1-2:30PM disc TBA,"LOS BANOS, GERARDO"
14504,CW 151 WFW,3.0,WF 1-2:30PM disc TBA,"LEE, GABRIELA ALEJANDRA"
14542,CW 180 SIJK,3.0,S 1-4PM lec TBA,"QUINA, FRANCIS PAOLO"
14544,CW 199 THU,3.0,TTh 10-11:30AM lec TBA,"VILLACERAN, MARIE AUBREY"
14505,CW 200 TBA,3.0,TBA,TBA
14543,CW 202 FLNO,3.0,F 4-7PM disc TBA,"GARCIA, JOSE NEIL"
14548,CW 211 HIJK,3.0,Th 1-4PM disc TBA,"HIDALGO, CRISTINA"
14507,CW 212 WIJK,3.0,W 1-4PM lec TBA,"FLORES, EMIL FRANCIS"
14508,CW 220 TLNO,3.0,T 4-7PM disc TBA,"REYES, ISABELITA"
14509,CW 241 HLNO,3.0,Th 4-7PM lec TBA,"CAPILI, JOSE WENDELL"
14511,CW 300 TBA,3.0,TBA,TBA
14512,CW 302 SCDE,3.0,S 9AM-12PM disc TBA,"MANALO, PAOLO MARKO"
14545,CW 310 FLNO,3.0,F 4-7PM disc TBA,"DALISAY, JOSE"
37634,CWTS 2 CS BIO-A,3.0,M 8:30-11:30AM field TBA,"FERRER, REGINA JOYCE"
37635,CWTS 2 CS BIO-B,3.0,M 8:30-11:30AM field TBA,"HALILI, JORDAN FERDIN"
20451,CWTS 2 CFA CFA None,3.0,M 1-4PM field TBA,"MENDOZA, MABYN THERESA"
20452,CWTS 2 CFA CFA None 1,3.0,W 2:30-5:30PM field TBA,"MENDOZA, MABYN THERESA"
19928,CWTS 2 CFA CFA None 3,3.0,M 1-4PM field TBA,"MANLANGIT, ERNYROS"
38653,CWTS 2 CS CHEM MCDE,3.0,M 9AM-12PM field TBA,"FAJICULAY, MAE CRISTE"
38654,CWTS 2 CS CHEM MCDE-1,3.0,M 9AM-12PM field TBA,"OCHOA, MICHELLE MARIE"
38655,CWTS 2 CS CHEM MCDE-2,3.0,M 9AM-12PM field TBA,"CALUAG, CARL ANGELO"
54625,CWTS 2 Engg DCS S1,3.0,S 1-4PM field TBA,CONCEALED
54623,CWTS 2 Engg DCS S10-1,3.0,S 10AM-1PM field TBA,CONCEALED
54624,CWTS 2 Engg DCS S10-2,3.0,S 10AM-1PM field TBA,CONCEALED
56205,CWTS 2 Engg DME MCDE-1,3.0,M 9AM-12PM field TBA,CONCEALED
56206,CWTS 2 Engg DME MCDE-2,3.0,M 9AM-12PM field TBA,CONCEALED
56207,CWTS 2 Engg DME MWX,3.0,M 1-4PM field TBA,CONCEALED
52620,CWTS 2 Engg EEE MCDE,3.0,M 9AM-12PM field TBA,CONCEALED
52621,CWTS 2 Engg EEE MWX,3.0,M 1-4PM field TBA,CONCEALED
52622,CWTS 2 Engg EEE SCDE,3.0,S 9AM-12PM field TBA,CONCEALED
55214,CWTS 2 Engg Engg MCDE-5,3.0,M 9AM-12PM field TBA,CONCEALED
55215,CWTS 2 Engg Engg MCDE-6,3.0,M 9AM-12PM field TBA,CONCEALED
39729,CWTS 2 CS M,3.0,M 8:30-11:30AM field TBA,"DELA CRUZ, SAM EZRAEL"
39151,CWTS 2 CS MATH MRU,3.0,M 8:30-11:30AM field TBA,"CAALIM, JONATHAN"
39152,CWTS 2 CS MATH MWX,3.0,M 1-4PM field TBA,"CAALIM, JONATHAN"
